Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),SPACE1-1:Zone Operative Temperature [C](Hourly),SPACE2-1:Zone Operative Temperature [C](Hourly),SPACE3-1:Zone Operative Temperature [C](Hourly),SPACE4-1:Zone Operative Temperature [C](Hourly),SPACE5-1:Zone Operative Temperature [C](Hourly)
 06/06  17:00:00,18.9375,25.99335452,26.11688723,25.81540429,30.32619267,24.74057257
 06/06  18:00:00,17.3,25.42298553,25.46163454,25.25793261,30.14471271,24.67876571
 06/06  19:00:00,16.325,24.62924933,24.6628917,24.51751571,28.52281534,24.48671835
 06/06  20:00:00,15.0375,23.81967762,23.83521553,23.71083642,26.25071134,24.19344706
 06/06  21:00:00,14.4,23.14951847,23.15846247,23.04851035,24.52147024,23.8560574
 06/06  22:00:00,14.0875,22.65980678,22.66350095,22.57321202,23.3958492,23.51790581
 06/06  23:00:00,13.9,22.30931938,22.30908523,22.23117246,22.71370568,23.23731817
 06/06  24:00:00,13.9,22.06099868,22.05124136,21.98440487,22.27965461,22.99939284
 06/07  01:00:00,13.2125,21.85101273,21.83517212,21.7733644,21.96469063,22.79534009
 06/07  02:00:00,12.8,21.6658785,21.64979518,21.5903616,21.72324127,22.63424055
 06/07  03:00:00,12.425,21.51980056,21.50032324,21.44450195,21.54167803,22.50208044
 06/07  04:00:00,12.2,21.3929248,21.37080237,21.31815572,21.39402483,22.39183702
 06/07  05:00:00,12.2,21.30691576,21.30584466,21.27698795,21.29651955,22.30022765
 06/07  06:00:00,12.575,21.36174617,21.76096539,21.89635504,21.39102955,22.25259173
 06/07  07:00:00,13.8,21.67759432,23.2096356,23.33292136,21.79369366,22.30590203
 06/07  08:00:00,15.15,22.19054566,25.2252081,24.76970636,22.39856585,22.48103181
 06/07  09:00:00,16.2875,22.83071236,27.2947985,25.65032491,23.1105879,22.76041838
 06/07  10:00:00,17.0125,23.51222282,28.6567468,25.74936886,23.81871192,23.09166006
 06/07  11:00:00,17.8875,24.12033847,28.93731995,25.54513706,24.44360025,23.39170861
 06/07  12:00:00,18.3,24.48900498,28.15001058,25.39888716,24.81579263,23.61876154
 06/07  13:00:00,17.9875,24.71135303,27.05536769,25.32350795,25.04552349,23.76791533
 06/07  14:00:00,17.8,24.95057516,26.3588497,25.34587462,25.67422066,23.88278666
 06/07  15:00:00,17.8,25.17307139,25.98277517,25.35928126,26.95640842,24.00203774
 06/07  16:00:00,17.8,25.34089391,25.70346212,25.3276683,28.53621947,24.13328089
 06/07  17:00:00,17.425,25.27715642,25.40120197,25.17070113,29.47166587,24.22965773
 06/07  18:00:00,16.5125,24.87054238,24.89970462,24.74745911,29.36173262,24.23787516
 06/07  19:00:00,15.0375,24.16769496,24.19176739,24.07468864,27.82410075,24.11613155
 06/07  20:00:00,13.7125,23.44223703,23.44691053,23.34056548,25.79050356,23.89516481
 06/07  21:00:00,12.6125,22.79090439,22.79029194,22.69403447,24.07706444,23.59271279
 06/07  22:00:00,12.2,22.33858886,22.34181254,22.25518142,23.04156,23.30156722
 06/07  23:00:00,12.2,22.02423069,22.01999103,21.94667342,22.41477395,23.0436062
 06/07  24:00:00,11.8875,21.78549824,21.7705949,21.70988541,21.99673981,22.8138289
 06/08  01:00:00,11.7,21.59012435,21.5709143,21.51443553,21.70043706,22.62951486
 06/08  02:00:00,11.7,21.44100213,21.41864751,21.36661357,21.49199607,22.48070425
 06/08  03:00:00,11.325,21.31075933,21.28705985,21.23987423,21.32879109,22.35990414
 06/08  04:00:00,10.7875,21.18974684,21.16448616,21.117359,21.18896529,22.26076885
 06/08  05:00:00,10.6,21.09978683,21.10206677,21.08142132,21.08631513,22.17719547
 06/08  06:00:00,11.2875,21.16659858,21.75314367,21.9806608,21.18627148,22.14112559
 06/08  07:00:00,13.075,21.51937318,23.47238404,23.68016498,21.60029207,22.21903091
 06/08  08:00:00,14.9625,22.08244213,25.68485695,25.17511649,22.2286908,22.42532682
 06/08  09:00:00,16.6,22.76420658,27.88847828,26.00010981,22.96139034,22.72389737
 06/08  10:00:00,17.575,23.48377905,29.25238276,25.95137351,23.68587366,23.07550123
 06/08  11:00:00,19.175,24.13599736,29.47824658,25.60595695,24.29989162,23.39060594
 06/08  12:00:00,20.375,24.66320831,28.7381619,25.52047098,24.79716331,23.64510801
 06/08  13:00:00,21.2875,25.06865895,27.58881144,25.56168263,25.19453232,23.85713838
 06/08  14:00:00,21.0125,25.37497605,26.83766711,25.63986679,25.88686385,24.04043468
 06/08  15:00:00,20.6,25.61905724,26.38775852,25.6590532,27.3351862,24.21288403
 06/08  16:00:00,20.225,25.77067572,26.05567481,25.6176149,29.06587924,24.36177964
 06/08  17:00:00,18.9375,25.67635511,25.66466715,25.39921627,30.30309279,24.4524203
 06/08  18:00:00,17.6125,25.20858204,25.10979559,24.94403242,30.4181049,24.44629488
 06/08  19:00:00,16.5125,24.52434111,24.43614967,24.32763003,29.09208783,24.31668405
 06/08  20:00:00,15.0375,23.73382208,23.66371417,23.57231372,26.65174369,24.07019022
 06/08  21:00:00,14.0875,23.05781066,23.01964508,22.93130313,24.70855561,23.75947344
 06/08  22:00:00,13.525,22.55515757,22.54425167,22.46176471,23.44628253,23.4410466
 06/08  23:00:00,12.9875,22.19424553,22.19226701,22.11468479,22.69067947,23.17224758
 06/08  24:00:00,12.425,21.90719241,21.91187702,21.83633366,22.19219148,22.93608527
 06/09  01:00:00,12.2,21.68645493,21.69121774,21.61975732,21.84905905,22.73403277
 06/09  02:00:00,12.2,21.52720635,21.52726113,21.46170161,21.61650807,22.57614305
 06/09  03:00:00,11.8875,21.39515235,21.39125173,21.33029562,21.44150755,22.44930805
 06/09  04:00:00,11.7,21.28593532,21.2763666,21.22035151,21.3049895,22.34610896
 06/09  05:00:00,11.7,21.21468359,21.22863582,21.20606052,21.21359116,22.26126506
 06/09  06:00:00,12.3875,21.30231586,21.94618546,22.19220711,21.3257758,22.229086
 06/09  07:00:00,13.8,21.65209409,23.82414933,24.03214325,21.73829874,22.31915229
 06/09  08:00:00,16.15,22.24653311,26.22157562,25.62640959,22.39379992,22.54347703
 06/09  09:00:00,17.8875,22.94774525,28.3343637,26.34630706,23.14044946,22.8520325
 06/09  10:00:00,18.675,23.65739748,29.55690085,26.18894906,23.85492779,23.1997708
 06/09  11:00:00,18.9,24.2156075,29.61589487,25.72917358,24.40303253,23.48496799
 06/09  12:00:00,19.2125,24.60687938,28.75615212,25.50807905,24.77277258,23.69174077
 06/09  13:00:00,20.15,24.93034777,27.48570632,25.45903665,25.08574593,23.85354027
 06/09  14:00:00,20.225,25.19295873,26.66612089,25.4903229,25.7312604,23.98572317
 06/09  15:00:00,19.625,25.38896986,26.19941165,25.47880416,27.09151809,24.11217837
 06/09  16:00:00,19.0875,25.50129444,25.81920372,25.38486085,28.80043842,24.2374811
 06/09  17:00:00,17.8375,25.37682954,25.40516006,25.13907461,30.0217093,24.31002885
 06/09  18:00:00,16.5125,24.90773273,24.84574668,24.67906816,30.18068945,24.29109255
 06/09  19:00:00,15.0375,24.2217123,24.1565629,24.04610727,28.94182063,24.15731693
 06/09  20:00:00,13.7125,23.41964645,23.37416502,23.28054076,26.4605273,23.91499888
 06/09  21:00:00,12.9875,22.78189732,22.76060336,22.67539986,24.48887165,23.6092572
 06/09  22:00:00,12.8,22.33405339,22.32724931,22.25019057,23.24227962,23.30143416
 06/09  23:00:00,12.425,22.00635102,22.00896938,21.93649152,22.51695487,23.04058151
 06/09  24:00:00,11.8875,21.74864301,21.75253351,21.68237017,22.039061,22.81366104
 06/10  01:00:00,11.7,21.55430011,21.55412572,21.48799857,21.71638933,22.63370656
 06/10  02:00:00,11.7,21.40311364,21.40336514,21.34095873,21.49425997,22.48920523
 06/10  03:00:00,11.325,21.27313507,21.27352988,21.21387113,21.32421999,22.37224258
 06/10  04:00:00,11.1,21.16326016,21.16273696,21.10493167,21.19104695,22.27677824
 06/10  05:00:00,11.1,21.0869014,21.11274615,21.08217347,21.10236171,22.19823168
 06/10  06:00:00,11.475,21.15432681,21.72226364,21.94894106,21.20455436,22.16788674
 06/10  07:00:00,12.3875,21.47447808,23.43993653,23.71652435,21.59713541,22.25359603
 06/10  08:00:00,13.8,22.00563862,25.64619097,25.27452431,22.20579777,22.4660166
 06/10  09:00:00,15.15,22.63021834,27.62175579,26.05522968,22.87964977,22.74182908
 06/10  10:00:00,16.2875,23.3166116,28.93951477,26.01506227,23.57925847,23.07021535
 06/10  11:00:00,16.7,23.8952482,29.09441699,25.52163274,24.10930698,23.35758357
 06/10  12:00:00,17.3875,24.34690296,28.38432168,25.28779401,24.50907318,23.57002791
 06/10  13:00:00,17.8,24.69506929,27.20003126,25.23377897,24.84063824,23.74286411
 06/10  14:00:00,18.1125,24.96161693,26.41691922,25.25831688,25.51059823,23.8939916
 06/10  15:00:00,18.3,25.2223992,26.00610807,25.31353308,26.95768365,24.04031547
 06/10  16:00:00,17.9875,25.39756925,25.71101982,25.29920985,28.64748513,24.18397856
 06/10  17:00:00,16.7375,25.30460489,25.34672572,25.0953067,29.80511681,24.29018337
 06/10  18:00:00,16.1,24.88525363,24.84753469,24.69044914,29.9882371,24.3093762
 06/10  19:00:00,15.0375,24.25384998,24.23161048,24.12802918,28.62085979,24.20851431
 06/10  20:00:00,13.7125,23.51667024,23.49383909,23.40230622,26.31440238,23.98920114
 06/10  21:00:00,12.9875,22.87793441,22.86054538,22.7760862,24.42839693,23.68152488
 06/10  22:00:00,12.425,22.41143228,22.41070479,22.33104152,23.25773511,23.37582395
 06/10  23:00:00,11.8875,22.05757272,22.06368384,21.98832259,22.53524605,23.10988821
 06/10  24:00:00,11.7,21.79265013,21.79819747,21.72817204,22.06526694,22.87213071
 06/11  01:00:00,11.7,21.60300704,21.6044761,21.54224788,21.75582525,22.6760652
 06/11  02:00:00,11.325,21.46103613,21.45142771,21.39590949,21.53933876,22.52395412
 06/11  03:00:00,10.7875,21.33563801,21.31363409,21.26381538,21.3659327,22.40081991
 06/11  04:00:00,10.6,21.2224302,21.19488785,21.14865483,21.22579605,22.29629252
 06/11  05:00:00,10.6,21.13306942,21.14216809,21.13300143,21.11855497,22.20535612
 06/11  06:00:00,11.2875,21.21492074,22.00536826,22.39104917,21.21954694,22.17305892
 06/11  07:00:00,13.3875,21.58738787,24.00460022,24.4264496,21.64243278,22.2719194
 06/11  08:00:00,15.4625,22.18066148,26.52695403,26.16433162,22.29734353,22.51879894
 06/11  09:00:00,16.475,22.82542535,28.51909681,26.78994987,23.0001018,22.83736969
 06/11  10:00:00,17.3875,23.53659495,29.65597424,26.54548971,23.72659124,23.20125741
 06/11  11:00:00,18.4875,24.18220696,29.76135513,25.9865011,24.32708875,23.51280207
 06/11  12:00:00,20.65,24.74474938,28.96381134,25.76953128,24.83750799,23.76819125
 06/11  13:00:00,21.7,25.19062114,27.77697331,25.75789338,25.26995362,23.99549612
 06/11  14:00:00,22.0125,25.50540543,26.99453466,25.79452099,25.95975765,24.18319222
 06/11  15:00:00,20.45,25.69797402,26.49761396,25.76450064,27.36495677,24.34287344
 06/11  16:00:00,18.7125,25.72679617,26.05022413,25.59424041,29.0596957,24.46695119
 06/11  17:00:00,17.9875,25.58443624,25.59043725,25.31451093,30.43450393,24.5271171
 06/11  18:00:00,16.7375,25.15502218,25.04554502,24.88670121,30.85613311,24.50335575
 06/11  19:00:00,15.0375,24.46486773,24.36401637,24.2659835,29.7947432,24.37581743
 06/11  20:00:00,13.7125,23.70647316,23.61769946,23.5427081,27.29748351,24.14300825
 06/11  21:00:00,12.9875,23.02828114,22.96068237,22.89013412,25.03706817,23.81545719
 06/11  22:00:00,12.8,22.5349356,22.49070341,22.42430966,23.61285221,23.47592532
 06/11  23:00:00,12.8,22.1894586,22.15153806,22.09368543,22.77415828,23.18452519
 06/11  24:00:00,12.425,21.92053184,21.88479489,21.82807283,22.23853485,22.93258887
 06/12  01:00:00,12.2,21.69843474,21.66783364,21.61136141,21.86888737,22.7203462
 06/12  02:00:00,11.8875,21.52404097,21.49429267,21.43950106,21.60879257,22.55348226
 06/12  03:00:00,11.7,21.38618743,21.35137575,21.30095602,21.41664218,22.4187782
 06/12  04:00:00,11.325,21.26254447,21.2266559,21.17835608,21.2637821,22.30805533
 06/12  05:00:00,11.1,21.17159513,21.1510111,21.12369418,21.15481684,22.21573684
 06/12  06:00:00,12.1625,21.25714879,21.54873641,21.67193019,21.26729175,22.16203029
 06/12  07:00:00,13.8,21.59371294,22.8563931,23.04458828,21.68754127,22.20444469
 06/12  08:00:00,15.4625,22.12579486,24.74684506,24.50501967,22.33420821,22.37282768
 06/12  09:00:00,16.7875,22.82238529,26.9696003,25.66251429,23.11898584,22.65325652
 06/12  10:00:00,17.575,23.59119974,28.56915749,25.98948263,23.93258248,23.02628488
 06/12  11:00:00,18.8,24.2853376,29.09901668,25.8156967,24.58948603,23.39020997
 06/12  12:00:00,19.0875,24.87059948,28.71511221,25.86698703,25.19189846,23.69594236
 06/12  13:00:00,18.2125,25.21344176,27.73899302,25.90870394,25.58767795,23.96001385
 06/12  14:00:00,16.7375,25.38771129,26.9767172,25.89319706,26.20488653,24.15464619
 06/12  15:00:00,16.1,25.45430721,26.50076254,25.82821175,27.25255657,24.29801414
 06/12  16:00:00,15.4125,25.33986191,26.10016151,25.67173615,27.94048071,24.3862745
 06/12  17:00:00,14.3125,25.00713238,25.56202275,25.26760513,28.15606041,24.38836245
 06/12  18:00:00,13.525,24.36252626,24.82499536,24.60274829,27.01864144,24.27566248
 06/12  19:00:00,12.9875,23.65175919,24.01814006,23.83727412,25.51816818,24.04392596
 06/12  20:00:00,12.425,22.99466275,23.23319971,23.07793541,24.14725927,23.75926263
 06/12  21:00:00,12.2,22.51194187,22.65686529,22.53618025,23.14567459,23.46239682
 06/12  22:00:00,12.2,22.18215825,22.27669782,22.18309002,22.54766824,23.1952246
 06/12  23:00:00,12.2,21.9474329,22.01126894,21.93822098,22.16533606,22.96435578
 06/12  24:00:00,11.8875,21.75077076,21.80018407,21.73626338,21.88715028,22.76852578
 06/13  01:00:00,12.0125,21.61156187,21.64652899,21.59116332,21.69665514,22.61825277
 06/13  02:00:00,11.8875,21.5133822,21.5337212,21.48670988,21.56379054,22.50006968
 06/13  03:00:00,11.7,21.41824082,21.4321241,21.38979362,21.4506582,22.40536685
 06/13  04:00:00,11.325,21.34349813,21.34795865,21.30993135,21.36150285,22.32777652
 06/13  05:00:00,11.1,21.26431553,21.27644558,21.24043137,21.28341466,22.26247646
 06/13  06:00:00,11.475,21.26460585,21.32376631,21.29852462,21.32170667,22.2134526
 06/13  07:00:00,11.7,21.36309342,21.50306418,21.4861385,21.49328718,22.19678785
 06/13  08:00:00,12.3875,21.58168622,21.89415972,21.87189553,21.82418135,22.22054504
 06/13  09:00:00,13.1125,22.15947553,23.40543831,23.07087796,22.61583549,22.33841597
 06/13  10:00:00,14.7375,22.85338359,25.48779261,24.10342321,23.36659331,22.5833952
 06/13  11:00:00,16.2875,23.55413325,26.70443843,24.55036094,24.07739356,22.90966187
 06/13  12:00:00,16.325,24.01612935,26.75528749,24.67466428,24.44569202,23.21933867
 06/13  13:00:00,16.475,24.27447565,26.11075073,24.74757532,24.67079187,23.44597171
 06/13  14:00:00,17.0125,24.62514047,25.77598307,24.97281506,25.37951377,23.62277294
 06/13  15:00:00,16.8875,24.95402621,25.69324049,25.20249734,26.75827892,23.81425253
 06/13  16:00:00,16.7,25.09293504,25.52781714,25.21581572,28.08219577,23.997905
 06/13  17:00:00,16.0125,24.98874491,25.21566315,25.00950953,28.93659309,24.10904743
 06/13  18:00:00,15.225,24.55605576,24.726696,24.58354314,28.65726548,24.11745005
 06/13  19:00:00,14.3125,23.92349733,24.06148729,23.94627041,27.22955849,24.00394927
 06/13  20:00:00,12.8375,23.19191284,23.26886407,23.15580045,25.26486656,23.77769343
 06/13  21:00:00,12.2,22.63011377,22.66206915,22.56552212,23.76441828,23.49508336
 06/13  22:00:00,12.2,22.24806946,22.25521559,22.17839766,22.86363039,23.22044154
 06/13  23:00:00,11.5125,21.94782839,21.93671358,21.87207371,22.28543207,22.97149863
 06/13  24:00:00,11.475,21.71320037,21.68849321,21.62938909,21.88937631,22.7479627
 06/14  01:00:00,11.0125,21.51112945,21.48272503,21.42642521,21.59924661,22.56614289
 06/14  02:00:00,10.6,21.32241539,21.29781936,21.24254592,21.36475935,22.41322175
 06/14  03:00:00,10.225,21.1763744,21.1498195,21.09780849,21.18862826,22.28633026
 06/14  04:00:00,10.375,21.06761228,21.03622684,20.98854522,21.05906924,22.18224638
 06/14  05:00:00,10.225,20.98893805,20.98926421,20.97933914,20.96914341,22.09812974
 06/14  06:00:00,11.0625,21.08151198,21.81828162,22.19262167,21.08633704,22.07332684
 06/14  07:00:00,13.075,21.46577823,23.78033937,24.22445284,21.51857092,22.17877578
 06/14  08:00:00,14.9625,22.02611478,26.0355834,25.7553524,22.14144079,22.41823654
 06/14  09:00:00,15.6,22.65596552,27.98820217,26.42453469,22.83565708,22.7244547
 06/14  10:00:00,16.2875,23.29299533,29.10027509,26.16912231,23.50286668,23.0831854
 06/14  11:00:00,17.7,23.8573242,29.07259823,25.56218601,24.0239759,23.37295596
 06/14  12:00:00,17.9875,24.28957097,28.26377078,25.25919145,24.41303408,23.58042909
 06/14  13:00:00,18.1125,24.59555246,27.04743538,25.13930332,24.70766593,23.74343534
 06/14  14:00:00,17.6125,24.82533506,26.22448549,25.0982141,25.30585481,23.88589997
 06/14  15:00:00,16.8875,25.00041195,25.76433719,25.0654414,26.61456816,24.01827685
 06/14  16:00:00,16.7,25.12103236,25.4070019,24.98473497,28.30299602,24.14831687
 06/14  17:00:00,15.6375,24.9895518,24.99040095,24.73214018,29.42311522,24.22358864
 06/14  18:00:00,14.3125,24.56336791,24.48676441,24.32586208,29.69950544,24.21205667
 06/14  19:00:00,13.2125,23.94157352,23.87174228,23.76835498,28.75978573,24.09810993
 06/14  20:00:00,12.1125,23.21297483,23.1557565,23.07334738,26.44963731,23.8747347
 06/14  21:00:00,12.0125,22.65462883,22.61063881,22.54089454,24.46482455,23.57726054
 06/14  22:00:00,11.8875,22.27172096,22.22587818,22.16788033,23.23565858,23.28014906
 06/14  23:00:00,11.325,21.94469813,21.90757481,21.85044709,22.47328192,23.01024071
 06/14  24:00:00,11.1,21.68750713,21.65755879,21.60093176,21.98100912,22.77153637
 06/15  01:00:00,11.1,21.48656471,21.46472827,21.40871086,21.64910216,22.58216854
 06/15  02:00:00,11.1,21.34023837,21.32204136,21.27111195,21.42630182,22.43105312
 06/15  03:00:00,11.1,21.24281116,21.22300456,21.17977681,21.28330102,22.31301821
 06/15  04:00:00,11.1,21.16517771,21.14630381,21.10699451,21.18121393,22.22278121
 06/15  05:00:00,10.7875,21.09453034,21.09349582,21.05750617,21.11107893,22.15274198
 06/15  06:00:00,10.6,21.09887441,21.14595872,21.11984847,21.15345168,22.10626987
 06/15  07:00:00,10.6,21.17145653,21.2958027,21.2734496,21.29806323,22.09291445
 06/15  08:00:00,10.9125,21.30513937,21.53320594,21.51030375,21.52187221,22.11279747
 06/15  09:00:00,11.1,21.50866346,21.86957749,21.83537141,21.83265617,22.16528965
 06/15  10:00:00,11.7875,21.8327032,22.47025517,22.31393368,22.27253993,22.25036707
 06/15  11:00:00,13.575,22.65937773,24.3396385,23.318496,23.21827027,22.43037097
 06/15  12:00:00,15.4625,23.41325619,25.44921351,23.86961688,23.83903992,22.73432076
 06/15  13:00:00,16.475,23.95371464,25.34758646,24.21872246,24.24812358,23.05015617
 06/15  14:00:00,16.7,24.36631117,25.21861801,24.53409181,25.02833346,23.34718562
 06/15  15:00:00,16.7,24.71597329,25.20808508,24.77941418,26.45921535,23.61444581
 06/15  16:00:00,16.0125,24.90126605,25.13989677,24.86379887,27.98612571,23.84239678
 06/15  17:00:00,14.85,24.72955241,24.89768381,24.70963826,28.50168496,23.98509539
 06/15  18:00:00,13.7125,24.17858678,24.39375611,24.24722395,27.39874081,23.98400739
 06/15  19:00:00,12.6125,23.52495794,23.72634226,23.59365501,26.07162642,23.84506338
 06/15  20:00:00,11.8875,22.8627519,22.99312815,22.87423007,24.47257425,23.61317778
 06/15  21:00:00,11.7,22.42125781,22.49493421,22.40434655,23.29433495,23.34432645
 06/15  22:00:00,11.7,22.12147855,22.16990453,22.10154042,22.62037391,23.09774987
 06/15  23:00:00,11.7,21.8778364,21.91081995,21.85043353,22.17012045,22.87917402
 06/15  24:00:00,11.7,21.68603546,21.70380461,21.64517115,21.85127624,22.69876568
 06/16  01:00:00,11.7,21.54445932,21.54754435,21.49267656,21.63137484,22.55561765
 06/16  02:00:00,11.7,21.42123503,21.41744979,21.36963376,21.4663511,22.43662606
 06/16  03:00:00,11.7,21.31278653,21.31165955,21.26629931,21.33874887,22.33769897
 06/16  04:00:00,11.325,21.21671363,21.21883368,21.17379858,21.23394064,22.2571763
 06/16  05:00:00,10.7875,21.14065894,21.15155465,21.10903656,21.160124,22.1920706
 06/16  06:00:00,10.6,21.12866193,21.17624856,21.14241544,21.18084389,22.14497189
 06/16  07:00:00,10.6,21.18621095,21.29851569,21.2718256,21.30072343,22.12519854
 06/16  08:00:00,10.6,21.35967367,21.65550512,21.61868497,21.57852001,22.14116721
 06/16  09:00:00,10.9125,21.75095297,22.65082114,22.43047838,22.14550847,22.23200473
 06/16  10:00:00,11.475,21.95778315,22.90349368,22.63470456,22.46144114,22.37066742
 06/16  11:00:00,11.7,22.13549955,23.00732932,22.79362441,22.7232068,22.47756768
 06/16  12:00:00,12.3875,22.32168708,23.16929426,22.99002586,22.97536801,22.57794981
 06/16  13:00:00,13.1125,22.47649722,23.30187453,23.16030856,23.17815949,22.67513636
 06/16  14:00:00,13.675,22.58371932,23.38052428,23.2635764,23.31967095,22.75977655
 06/16  15:00:00,13.525,22.61674796,23.37615757,23.26689551,23.37140975,22.8235318
 06/16  16:00:00,13.3,22.6054623,23.31954122,23.21727932,23.37269225,22.86468706
 06/16  17:00:00,13.3,22.54290926,23.16579862,23.0692182,23.29307805,22.8801603
 06/16  18:00:00,13.3,22.51391604,23.02989969,22.94342098,23.59675894,22.87806768
 06/16  19:00:00,12.9875,22.27993381,22.6496906,22.55849975,23.21260286,22.85270695
 06/16  20:00:00,12.1125,21.97595741,22.20909328,22.11822776,22.53514886,22.7664395
 06/16  21:00:00,11.7,21.74023495,21.89244499,21.81162393,22.07289598,22.65211302
 06/16  22:00:00,11.325,21.55678638,21.65112779,21.57848957,21.75471353,22.54124826
 06/16  23:00:00,11.1,21.40167957,21.45354294,21.38630646,21.51281498,22.439095
 06/16  24:00:00,10.7875,21.29074609,21.3120501,21.25513451,21.34759005,22.34548402
 06/17  01:00:00,10.225,21.17568981,21.17820824,21.12494901,21.20051515,22.26123345
 06/17  02:00:00,10,21.05328575,21.05130784,20.99676474,21.06380498,22.18280432
 06/17  03:00:00,10,20.97628969,20.95709664,20.9083681,20.96544597,22.11041339
 06/17  04:00:00,10,20.91744411,20.88415314,20.84152908,20.89038228,22.04726354
 06/17  05:00:00,10,20.8486914,20.83822549,20.80664118,20.82865459,21.99082299
 06/17  06:00:00,10.375,20.91321175,21.1528724,21.22314392,20.95190143,21.96093954
 06/17  07:00:00,11.2875,21.23946094,22.33582534,22.45275278,21.41917261,22.02099153
 06/17  08:00:00,12.3875,21.73966358,24.34714,24.02825274,22.00574564,22.20726485
 06/17  09:00:00,13.4875,22.33512944,26.54116526,25.09741808,22.61733024,22.48585303
 06/17  10:00:00,15.275,22.96291727,27.90840491,25.27496957,23.22574303,22.7925463
 06/17  11:00:00,16.475,23.62803914,28.42322485,25.05008978,23.83459516,23.10058265
 06/17  12:00:00,17.3875,24.17540852,27.96781421,24.98450622,24.32096947,23.37906085
 06/17  13:00:00,17.425,24.51562952,26.8891267,24.98124222,24.65604223,23.60391781
 06/17  14:00:00,17.8875,24.7890991,26.21252443,25.09672563,25.35360145,23.78736253
 06/17  15:00:00,17.6125,25.02596766,25.8359433,25.1518634,26.67745993,23.94421884
 06/17  16:00:00,17.575,25.19617721,25.53828019,25.12909394,28.38042809,24.08757402
 06/17  17:00:00,17.1125,25.1827894,25.23888654,24.99627124,29.73178085,24.19191873
 06/17  18:00:00,16.0125,24.78869682,24.75426214,24.60480117,29.97156633,24.21755559
 06/17  19:00:00,14.85,24.15723596,24.12695477,24.02644434,28.75867452,24.12566183
 06/17  20:00:00,13.7125,23.41771207,23.38199542,23.29383467,26.39987927,23.91192599
 06/17  21:00:00,12.6125,22.7967567,22.76720966,22.68484427,24.47581731,23.62244061
 06/17  22:00:00,12.2,22.34012398,22.31949953,22.24303182,23.24221405,23.32526108
 06/17  23:00:00,11.8875,22.00656055,21.98304412,21.91444144,22.49664399,23.05297761
 06/17  24:00:00,11.7,21.74706499,21.72255866,21.65868374,22.01422795,22.81102753
 06/18  01:00:00,12.0125,21.56368358,21.53604277,21.47959477,21.70186775,22.61837521
 06/18  02:00:00,11.8875,21.41913406,21.39096832,21.33952594,21.48422005,22.46711945
 06/18  03:00:00,11.7,21.29457117,21.26656202,21.21734114,21.31904411,22.34708925
 06/18  04:00:00,10.6375,21.16193641,21.13841871,21.08595885,21.1683515,22.25039558
 06/18  05:00:00,10,21.04281346,21.06835956,21.06088377,21.03763497,22.16743372
 06/18  06:00:00,10.6875,21.12548374,22.10181892,22.59900434,21.13790657,22.14752577
 06/18  07:00:00,12.85,21.48290832,24.219172,24.74498693,21.54122986,22.26891917
 06/18  08:00:00,15.9625,22.12227554,26.77409749,26.44764436,22.22073047,22.52791082
 06/18  09:00:00,17.8875,22.83269852,28.78244216,27.03177836,22.96341482,22.85232394
 06/18  10:00:00,19.3625,23.59197613,29.86141231,26.71182577,23.73291369,23.22261771
 06/18  11:00:00,20,24.22422272,29.84278811,26.09542764,24.3497301,23.53848361
 06/18  12:00:00,21.375,24.72419083,28.93309185,25.80171026,24.83013711,23.78910926
 06/18  13:00:00,21.2,25.08190011,27.66759644,25.69497204,25.18717841,23.99311339
 06/18  14:00:00,19.85,25.2619889,26.77295211,25.59365719,25.73597823,24.15223249
 06/18  15:00:00,19.4,25.41490393,26.24651736,25.51916733,27.03661793,24.27356789
 06/18  16:00:00,18.7125,25.52114606,25.82034716,25.38456377,28.85902851,24.37801703
 06/18  17:00:00,17.9875,25.43570034,25.39553006,25.13633049,30.40468593,24.44013961
 06/18  18:00:00,17.1125,25.05817594,24.89066888,24.74717548,31.08898733,24.43100394
 06/18  19:00:00,15.6375,24.43822505,24.27100909,24.19574985,30.39408771,24.32465353
 06/18  20:00:00,14.3125,23.72092074,23.57771961,23.5289982,27.81487089,24.11541559
 06/18  21:00:00,13.525,23.03412473,22.94091097,22.88687952,25.33112982,23.79760165
 06/18  22:00:00,12.6125,22.5100332,22.46661149,22.40328396,23.7571381,23.46549366
 06/18  23:00:00,11.8875,22.12461678,22.09982993,22.0334704,22.80868551,23.17811308
 06/18  24:00:00,11.7,21.84634756,21.82202759,21.75896101,22.22358769,22.92471548
 06/19  01:00:00,11.7,21.63959932,21.61027627,21.55259689,21.8390136,22.71014579
 06/19  02:00:00,11.325,21.46237791,21.43316711,21.37683017,21.5636339,22.54105375
 06/19  03:00:00,11.1,21.30862106,21.28183757,21.22723465,21.35522573,22.40206971
 06/19  04:00:00,10.7875,21.17766445,21.15415187,21.10081497,21.19510451,22.28724614
 06/19  05:00:00,10.225,21.07341184,21.088581,21.06776583,21.07999635,22.19322132
 06/19  06:00:00,11.0625,21.17080905,21.63280713,21.83434598,21.22190339,22.15122796
 06/19  07:00:00,13.075,21.56131545,23.0721441,23.3065999,21.70250147,22.21613321
 06/19  08:00:00,15.9625,22.17910243,25.35170453,25.060015,22.3871689,22.41925294
