Date/Time,Outside tempertaure,WEST ZONE:Zone Operative Temperature [C](Hourly),EAST ZONE:Zone Operative Temperature [C](Hourly),WEST ZONE:Zone Lights Total Heating Rate [W](Hourly),EAST ZONE:Zone Lights Total Heating Rate [W](Hourly),West Zone:total power (Electric Machine (such as CPU) genearated power-air system cooling),East Zone:total power (genearated power-air system cooling),WESTDATACENTER_EQUIP:ITE Total Heat Gain to Zone Rate [W](Hourly),EAST ZONE:Zone ITE Total Heat Gain to Zone Rate [W](Hourly),WEST ZONE:Zone Air System Sensible Cooling Rate [W](Hourly),EAST ZONE:Zone Air System Sensible Cooling Rate [W](Hourly),WEST PLENUM:Zone Air System Sensible Cooling Rate [W](Hourly),EAST PLENUM:Zone Air System Sensible Cooling Rate [W](Hourly)
 12/02  16:00:00,12.8,23.39894398,22.24383453,284,284,-958.9155542,-3176.119224,57760.15552,59654.06145,55377.45566,57987.02333,3341.61541,4843.157339
 12/02  17:00:00,12.8,23.40256688,22.1720456,284,284,-848.8828378,-3057.070838,57943.55682,59764.6017,55498.98022,57967.23146,3293.459439,4854.44108
 12/02  18:00:00,12.8,23.34672557,22.05811116,14.2,14.2,-481.286843,-2550.446377,58053.21693,59133.22581,55290.66014,56997.23158,3243.843632,4686.440609
 12/02  19:00:00,12.2,22.89744323,22.0717989,14.2,14.2,-1821.732347,-1174.922032,48502.85616,48180.76404,47225.9268,46068.49465,3098.66171,3287.191428
 12/02  20:00:00,12.2,22.66455307,22.11978874,14.2,14.2,-859.2148144,-1267.634652,49401.67335,54756.75034,47417.09514,52296.6064,2843.79303,3727.778592
 12/02  21:00:00,12.2,22.77993999,22.14803679,14.2,14.2,-462.5831843,-1250.835197,49923.45052,51393.6376,47632.72598,49165.84305,2753.307722,3478.629749
 12/02  22:00:00,12.2,22.77424936,22.09103183,14.2,14.2,-187.8285004,-1477.92119,49938.33002,53633.77755,47453.59256,51338.27823,2672.565967,3773.420509
 12/02  23:00:00,12.2,22.8405866,22.06363906,14.2,14.2,45.58038156,-1289.340915,50392.83124,51999.15311,47736.27417,49703.85175,2610.976695,3584.642269
 12/02  24:00:00,11.7,22.92701541,22.07326068,14.2,14.2,33.38126343,-1348.205507,50538.17993,51926.48772,47912.94018,49671.98239,2591.858486,3602.710842
 12/03  01:00:00,11.7,22.44674881,22.02956763,14.2,14.2,-967.1745647,38.21893481,36064.71723,36528.67209,34915.07099,34316.73597,2116.820809,2173.717187
 12/03  02:00:00,11.7,22.21587917,22.03141078,14.2,14.2,98.50299732,-3.693422517,38625.81396,43307.16836,36821.72546,41083.27,1705.585505,2227.591783
 12/03  03:00:00,11.7,22.29174947,22.02038399,14.2,14.2,367.5049591,70.83552224,39127.97912,40865.04514,37043.54894,38614.27714,1716.925227,2179.932477
 12/03  04:00:00,11.7,22.34110043,22.0000177,14.2,14.2,725.7620903,-63.56400458,39162.62983,42591.10607,36810.63598,40277.52915,1626.231755,2377.140928
 12/03  05:00:00,11.7,22.43168327,22.01195466,14.2,14.2,803.682512,-91.34617459,39740.04781,42587.63661,37297.72403,40290.88943,1638.641261,2388.093354
 12/03  06:00:00,11.7,22.49101157,22.01868002,14.2,14.2,778.3997107,10.7443842,39886.69632,41519.96257,37505.8386,39253.85056,1602.458017,2255.367622
 12/03  07:00:00,11.7,22.67753069,22.15151777,14.2,14.2,-314.5343112,-1334.306944,52210.81953,55216.96719,49463.04792,52619.71624,3062.305929,3931.557892
 12/03  08:00:00,11.7,22.39980138,22.04312689,14.2,14.2,-824.7378267,-1291.325526,45357.62334,48138.54126,43303.62301,45781.50154,2878.738156,3648.365243
 12/03  09:00:00,12.2,22.66817166,22.17345515,14.2,14.2,-1409.622464,-2928.235095,60625.65488,65660.60799,57794.94345,63163.45539,4240.333897,5425.387698
 12/03  10:00:00,13.3,22.55496748,22.11229059,255.6,255.6,-1919.68585,-2639.261635,53465.66264,55797.8059,51552.65612,53784.47634,3832.692369,4652.591198
 12/03  11:00:00,13.3,22.80839314,22.24329615,269.8,269.8,-1244.343064,-2789.709948,56755.73742,61632.59753,54385.41154,59546.52805,3614.668944,4875.779429
 12/03  12:00:00,14.4,22.8778477,22.19102737,284,284,-1088.275773,-2593.674347,56341.22123,58486.44674,53969.10604,56538.13861,3460.390961,4541.982478
 12/03  13:00:00,15,23.03686362,22.20471093,269.8,269.8,-1093.67692,-2866.911388,57089.29617,60528.04133,54740.94128,58584.54593,3442.031812,4810.406793
 12/03  14:00:00,15,23.10999693,22.19132052,227.2,227.2,-882.7006032,-2756.993635,56773.27397,58935.85213,54396.91684,57075.78665,3259.057725,4617.059115
 12/03  15:00:00,13.9,23.20890704,22.14058375,255.6,255.6,-642.4951204,-2717.159683,57451.55514,58920.39649,54767.67795,57004.83119,3326.372312,4632.724978
 12/03  16:00:00,13.3,23.27386711,22.10907498,284,284,-687.6310136,-2807.778247,57980.349,59838.31304,55389.7966,57867.04275,3278.183409,4779.048538
 12/03  17:00:00,13.3,23.28598834,22.06227696,284,284,-548.8281685,-2705.599906,57861.92643,59754.40732,55185.0298,57697.49597,3225.724796,4762.511251
 12/03  18:00:00,13.9,23.31924249,22.03313372,14.2,14.2,-360.9577725,-2435.099951,58120.61283,59177.26802,55257.16571,56976.18914,3224.404892,4636.17883
 12/03  19:00:00,13.9,22.82594784,22.01094094,14.2,14.2,-1686.360015,-1020.084084,48596.51598,48321.21511,47206.14332,46075.98059,3076.732669,3265.3186
 12/03  20:00:00,13.3,22.63213826,22.10073603,14.2,14.2,-786.1134297,-1196.176125,49406.14137,54799.77313,47381.16155,52307.32655,2811.093253,3688.622703
 12/03  21:00:00,13.3,22.70894392,22.09621659,14.2,14.2,-339.2430072,-1115.361385,49909.16896,51397.11059,47532.29248,49077.94122,2716.119483,3434.530764
 12/03  22:00:00,13.3,22.74586792,22.08591289,14.2,14.2,-129.4849936,-1409.296495,49959.05308,53683.13605,47443.80726,51354.53079,2644.730821,3737.901758
 12/03  23:00:00,13.3,22.79339669,22.04497275,14.2,14.2,109.9658222,-1205.49174,50352.73259,52004.57633,47661.23174,49668.54644,2581.535034,3541.521629
 12/03  24:00:00,13.9,22.86456456,22.04058932,14.2,14.2,157.9200979,-1207.592942,50535.09801,51960.06852,47815.35745,49609.87235,2561.820471,3557.789107
 12/04  01:00:00,13.9,22.40694845,22.00719737,14.2,14.2,-840.3873111,118.6637417,36065.8801,36603.97537,34818.71601,34323.23507,2087.551401,2162.07655
 12/04  02:00:00,13.9,22.19143364,22.01737279,14.2,14.2,182.4896612,56.86761362,38643.42084,43273.71068,36779.46053,41011.68808,1681.470646,2205.154989
 12/04  03:00:00,13.9,22.29816557,22.03642621,14.2,14.2,367.2033752,32.57082017,39165.30832,40942.2147,37096.74631,38735.60564,1701.358635,2174.038241
 12/04  04:00:00,13.3,22.34949143,22.01877305,14.2,14.2,685.0680045,-123.6552772,39150.23094,42548.93788,36851.16687,40308.98906,1613.996068,2363.604096
 12/04  05:00:00,12.8,22.41406042,22.00950064,14.2,14.2,816.8599583,-72.74353155,39736.76533,42548.31208,37296.56751,40253.19458,1623.337854,2367.861029
 12/04  06:00:00,12.8,22.453373,22.00069662,14.2,14.2,859.2283034,105.827721,39884.68637,41543.14151,37441.1349,39206.47343,1584.323165,2230.840357
 12/04  07:00:00,12.8,22.64167268,22.12933183,14.2,14.2,-196.5530107,-1231.85385,52232.20467,55277.82725,49394.13516,52602.96403,3034.622523,3906.717071
 12/04  08:00:00,12.2,22.35908348,22.00969925,14.2,14.2,-697.3245598,-1160.873549,45413.2144,48171.71291,43253.36766,45709.57407,2857.171302,3623.01239
 12/04  09:00:00,12.8,22.64124912,22.15600959,14.2,14.2,-1305.202155,-2830.268211,60634.77929,65691.92649,57724.10543,63120.9064,4215.876018,5401.288299
 12/04  10:00:00,13.3,22.54283533,22.10952681,14.2,14.2,-1826.173299,-2561.686823,53490.28837,55812.95321,51504.25107,53741.89602,3812.210598,4632.744015
 12/04  11:00:00,13.3,22.67405228,22.11642827,14.2,14.2,-888.9332185,-2417.499074,56781.37144,61664.78803,54105.65621,59263.11173,3564.648455,4819.175376
 12/04  12:00:00,13.9,22.93095551,22.24917084,14.2,14.2,-1073.27674,-2645.632089,56447.54151,58623.63608,54063.5597,56706.02504,3457.258552,4563.243128
 12/04  13:00:00,13.9,23.1466922,22.32319823,14.2,14.2,-1313.299612,-3240.45666,56955.55081,60357.35244,54816.5687,58746.12543,3452.281719,4851.683671
 12/04  14:00:00,13.9,23.14424202,22.22218591,14.2,14.2,-1045.582187,-2978.669947,56798.90977,58831.76552,54546.02701,57159.18279,3298.464942,4651.252677
 12/04  15:00:00,13.9,23.16896349,22.12591511,14.2,14.2,-638.8115147,-2677.086272,57389.14359,58802.18125,54723.33143,56856.86458,3304.623674,4622.402935
 12/04  16:00:00,14.4,23.34882969,22.2026625,14.2,14.2,-776.8477994,-3012.376936,57856.14882,59775.44466,55323.9413,57978.24072,3309.055312,4809.58087
 12/04  17:00:00,14.4,23.28324392,22.07791322,14.2,14.2,-603.2319565,-2761.819732,57970.66258,59824.3707,55340.62486,57799.37434,3233.269676,4786.816089
 12/04  18:00:00,14.4,23.34780917,22.07579928,14.2,14.2,-429.554415,-2552.145824,58011.79188,59105.2495,55205.6964,57007.14567,3235.649895,4650.249654
 12/04  19:00:00,14.4,22.87617753,22.0623393,14.2,14.2,-1812.642544,-1207.908411,48598.39611,48292.63153,47315.25716,46204.22345,3095.781492,3296.316499
 12/04  20:00:00,15,22.71535975,22.17945651,14.2,14.2,-984.9695486,-1441.645274,49363.44516,54719.89578,47509.2018,52433.95401,2839.212911,3727.587046
 12/04  21:00:00,13.9,22.78270989,22.16375898,14.2,14.2,-544.883352,-1361.147699,49886.3043,51404.48483,47681.66955,49279.69424,2749.51811,3485.938289
 12/04  22:00:00,14.4,22.83319794,22.15971557,14.2,14.2,-356.3667747,-1687.415529,49924.42293,53590.62732,47602.02789,51492.81182,2678.761815,3785.231026
 12/04  23:00:00,13.9,22.89719761,22.12816659,14.2,14.2,-158.5170673,-1541.765702,50321.95537,51948.22482,47862.60603,49884.06237,2617.866411,3605.92815
 12/04  24:00:00,13.9,22.95205358,22.10369338,14.2,14.2,-88.36924708,-1514.347865,50510.87349,51880.99232,48006.89197,49782.3886,2592.350766,3612.95158
 12/05  01:00:00,12.8,22.44377266,22.02866828,14.2,14.2,-981.1801803,-3.95797229,36036.219,36466.881,34896.55633,34290.99278,2120.842851,2179.846197
 12/05  02:00:00,12.8,22.23994479,22.05514643,14.2,14.2,43.85209026,-91.71226461,38632.71574,43322.41839,36882.60487,41180.60572,1706.258782,2233.524928
 12/05  03:00:00,12.8,22.32477692,22.05197206,14.2,14.2,263.7862214,-63.29339758,39132.30036,40851.49079,37148.61083,38725.13356,1719.903314,2189.650634
 12/05  04:00:00,13.3,22.4024385,22.05716896,14.2,14.2,559.3454259,-279.2261001,39148.61521,42565.18069,36952.56345,40447.21076,1636.706334,2397.196035
 12/05  05:00:00,13.3,22.47502519,22.05221106,14.2,14.2,645.1696402,-279.3270775,39735.95188,42549.35635,37445.72564,40422.61759,1645.056595,2406.065835
 12/05  06:00:00,13.3,22.51664219,22.0461656,14.2,14.2,677.1766137,-99.17316911,39855.69359,41455.57517,37575.02938,39294.392,1603.4876,2260.35634
 12/05  07:00:00,13.3,22.71032004,22.18497293,14.2,14.2,-398.9979875,-1438.492336,52211.08069,55180.43733,49549.60076,52688.03601,3060.477915,3930.893658
 12/05  08:00:00,13.3,22.43766173,22.0786,14.2,14.2,-917.5253095,-1418.462586,45396.51001,48160.8835,43433.24144,45924.71789,2880.793872,3654.628193
 12/05  09:00:00,14.4,22.6940982,22.19465657,14.2,14.2,-1479.399081,-3008.697166,60672.1622,65697.14753,57907.19201,63273.5522,4244.369276,5432.29249
 12/05  10:00:00,14.4,22.53072693,22.09237901,14.2,14.2,-1848.169469,-2544.354353,53469.21037,55773.9119,51482.17236,53673.68995,3835.207482,4644.576301
 12/05  11:00:00,15.6,22.72668332,22.1665785,14.2,14.2,-1007.001853,-2508.996576,56815.77174,61741.78172,54234.30331,59415.48734,3588.470286,4835.290958
 12/05  12:00:00,14.4,22.82518777,22.13981153,14.2,14.2,-869.9891317,-2347.179026,56419.98022,58630.13882,53850.42368,56460.09556,3439.545668,4517.222294
 12/05  13:00:00,15,23.00251249,22.15386715,14.2,14.2,-816.6418642,-2662.267585,57101.06633,60555.22053,54536.21701,58446.34681,3381.491184,4771.1413
 12/05  14:00:00,16.1,23.10502144,22.14385567,14.2,14.2,-727.8709648,-2575.563125,57148.06029,59037.48123,54591.47949,57017.97229,3284.451768,4595.072062
 12/05  15:00:00,16.1,23.24036633,22.1530079,14.2,14.2,-705.5477113,-2752.9303,57522.16273,58981.07722,54925.92943,57099.84504,3301.781008,4634.162482
 12/05  16:00:00,15,23.24923288,22.07312264,14.2,14.2,-610.5797823,-2733.716003,57850.04423,59849.48735,55206.24018,57807.12652,3254.38384,4776.076832
 12/05  17:00:00,15,23.2903468,22.05929441,14.2,14.2,-458.7628688,-2543.875712,57932.57382,59698.76614,55155.7979,57503.99207,3235.538784,4738.649783
 12/05  18:00:00,14.4,23.33899266,22.04613694,14.2,14.2,-403.5433307,-2402.649601,58214.99102,59175.32085,55384.6675,56959.99147,3233.866845,4617.978976
 12/05  19:00:00,14.4,22.85953467,22.03391092,14.2,14.2,-1784.978186,-1103.091493,48552.66541,48392.02392,47239.60124,46196.53361,3098.042358,3298.5818
 12/05  20:00:00,13.9,22.66162059,22.10593009,14.2,14.2,-882.429926,-1283.780174,49370.30549,54714.52766,47425.85213,52293.52716,2826.883282,3704.780679
 12/05  21:00:00,13.9,22.75034145,22.11252409,14.2,14.2,-448.7560379,-1196.021808,49887.58593,51378.29789,47603.36149,49115.41553,2732.980474,3458.904163
 12/05  22:00:00,13.3,22.7895704,22.10352621,14.2,14.2,-241.9552179,-1512.461665,49939.98569,53611.61109,47515.82225,51365.23489,2666.11865,3758.837866
 12/05  23:00:00,13.3,22.85857769,22.08054907,14.2,14.2,-49.31029223,-1362.482195,50325.61126,51945.76814,47769.83719,49735.00496,2605.084356,3573.245378
 12/05  24:00:00,13.3,22.91460894,22.06092954,14.2,14.2,18.46609208,-1339.08982,50520.58015,51924.93544,47919.95427,49675.27699,2582.159792,3588.748263
 12/06  01:00:00,13.3,22.4493222,22.0295533,14.2,14.2,-964.4748388,45.18203806,36044.34935,36521.24364,34905.52334,34315.589,2103.300854,2160.472601
 12/06  02:00:00,13.3,22.21875417,22.02910859,14.2,14.2,85.65095824,1.989068099,38636.19233,43315.4451,36853.16185,41098.33641,1697.379518,2215.119624
 12/06  03:00:00,12.8,22.31263762,22.03518667,14.2,14.2,316.3533209,23.14636099,39128.6837,40871.19618,37098.81961,38672.07994,1713.510766,2175.969882
 12/06  04:00:00,12.8,22.38080443,22.03065128,14.2,14.2,620.7733184,-176.6949716,39152.68796,42574.34081,36902.29443,40369.97923,1629.620214,2381.05655
 12/06  05:00:00,12.8,22.44957381,22.02434604,14.2,14.2,722.6680343,-153.2907208,39736.91137,42568.99387,37377.27969,40333.3813,1636.963645,2388.903294
 12/06  06:00:00,12.8,22.47880166,22.00507894,14.2,14.2,782.8086338,48.43586989,39861.69368,41482.04236,37485.51537,39195.38565,1593.369676,2238.220842
 12/06  07:00:00,12.8,22.67538757,22.14593862,14.2,14.2,-280.0213767,-1280.730166,52215.68824,55206.54725,49450.21314,52579.97397,3045.49648,3907.303449
 12/06  08:00:00,12.8,22.41002372,22.04632813,14.2,14.2,-822.444661,-1280.941303,45411.8082,48177.94365,43364.34743,45824.11224,2869.905427,3634.772712
 12/06  09:00:00,12.8,22.64802761,22.14451578,14.2,14.2,-1339.022615,-2831.914846,60654.49041,65695.56888,57774.87188,63128.02012,4218.641148,5399.46361
 12/06  10:00:00,13.3,22.59795736,22.1441304,255.6,255.6,-1980.478489,-2692.450972,53540.73816,55856.37774,51697.32939,53906.20429,3823.887258,4642.624424
 12/06  11:00:00,13.3,22.75872565,22.17842174,269.8,269.8,-1145.606532,-2654.49487,56736.5847,61596.34763,54293.46965,59405.78989,3588.721583,4845.052611
 12/06  12:00:00,13.3,22.92780948,22.22079738,284,284,-1142.332261,-2640.434415,56436.01786,58591.10871,54115.55141,56677.87211,3462.798712,4553.671016
 12/06  13:00:00,13.9,23.06192494,22.20360061,269.8,269.8,-1153.09707,-2964.661978,57017.73448,60423.06443,54736.1776,58578.04805,3434.65395,4809.67835
 12/06  14:00:00,13.9,23.19979742,22.23701903,227.2,227.2,-1087.00518,-2978.275049,56871.48881,58956.78146,54640.28691,57275.54617,3318.207078,4659.510344
 12/06  15:00:00,14.4,23.26749192,22.18447817,255.6,255.6,-926.7149693,-2919.637688,57465.00262,58887.61277,55060.40952,57143.54503,3331.308068,4663.705427
 12/06  16:00:00,13.9,23.28879168,22.1166302,284,284,-792.0210861,-2887.148502,57777.62707,59686.76178,55291.98668,57803.67923,3277.661479,4770.231052
 12/06  17:00:00,13.9,23.30533399,22.06899134,284,284,-598.3282127,-2676.783824,57888.20182,59653.42476,55245.67749,57590.57732,3240.852547,4739.631261
 12/06  18:00:00,13.9,23.31609162,22.01904222,14.2,14.2,-374.6397612,-2374.187293,58165.50797,59228.65129,55312.27633,56972.85549,3227.871402,4629.983099
 12/06  19:00:00,13.3,22.80989336,21.98014306,14.2,14.2,-1637.360393,-928.1366721,48560.39258,48403.75503,47128.17376,46067.25439,3069.579215,3264.63732
 12/06  20:00:00,13.3,22.62015208,22.06877668,14.2,14.2,-730.2667691,-1083.304311,49445.39272,54802.18484,47367.6838,52212.49789,2807.975686,3672.991263
 12/06  21:00:00,12.8,22.69979005,22.0680406,14.2,14.2,-297.2770044,-1019.769055,49930.9035,51446.22781,47512.79742,49039.17713,2715.38309,3426.819732
 12/06  22:00:00,12.2,22.74461316,22.06232017,14.2,14.2,-110.7749636,-1342.566363,49976.18321,53681.43526,47442.5669,51296.77493,2644.391275,3727.22669
 12/06  23:00:00,12.2,22.8125676,22.04028144,14.2,14.2,78.43122794,-1212.495163,50363.4729,52031.73494,47699.01571,49695.95288,2586.025957,3548.277231
 12/06  24:00:00,12.2,22.87549408,22.02882248,14.2,14.2,122.9316657,-1205.49044,50550.39255,51971.30407,47863.79893,49616.55727,2563.661955,3560.237244
 12/07  01:00:00,12.2,22.4188318,22.00186349,14.2,14.2,-868.858698,150.1826494,36064.07949,36564.62374,34842.9635,34266.89756,2089.974697,2147.543529
 12/07  02:00:00,13.3,22.20017359,22.00993567,14.2,14.2,155.2791907,63.70439927,38654.863,43331.11265,36814.79416,41067.11384,1684.789643,2200.294409
 12/07  03:00:00,15.6,22.33645588,22.04437949,14.2,14.2,274.0503829,-86.17886214,39167.3858,40922.90703,37184.17408,38827.39173,1709.161341,2181.694166
 12/07  04:00:00,15.6,22.40513066,22.02889659,14.2,14.2,519.4060148,-343.6572681,39138.19818,42523.44215,37000.90391,40471.92556,1617.888248,2395.17386
 12/07  05:00:00,15,22.47413715,22.01424489,14.2,14.2,646.2693783,-310.6048205,39732.53611,42480.72811,37463.9676,40401.6033,1622.299128,2389.729627
 12/07  06:00:00,14.4,22.52525913,22.00447204,14.2,14.2,684.3678468,-142.6441667,39909.56865,41396.17035,37625.79106,39272.73953,1599.409742,2266.074982
 12/07  07:00:00,15,22.73285132,22.17126032,14.2,14.2,-400.5498179,-1400.84568,52299.05338,55186.35681,49658.89203,52678.66639,3040.711163,3908.536098
 12/07  08:00:00,14.4,22.45386847,22.07795891,14.2,14.2,-951.3564489,-1393.304051,45414.08324,48204.15818,43486.16844,45949.02701,2879.271252,3648.435218
 12/07  09:00:00,15,22.74571281,22.22710178,14.2,14.2,-1319.612221,-2857.322875,60620.45512,65623.28902,57805.75216,63125.6851,4134.315178,5354.926791
 12/07  10:00:00,15.6,22.61301472,22.12879387,255.6,255.6,-1838.40639,-2611.464684,53671.41662,55994.7265,51743.35282,53999.05704,3766.470192,4607.134143
 12/07  11:00:00,12.8,22.74880045,22.14398357,269.8,269.8,-999.8326072,-2481.840855,56888.9859,61613.42275,54313.03165,59280.31754,3575.786852,4814.946068
 12/07  12:00:00,12.2,22.94302127,22.21965139,284,284,-1075.281158,-2548.523189,56585.07304,58745.81587,54205.18698,56746.71987,3455.16722,4547.619191
 12/07  13:00:00,14.4,23.11407346,22.24280707,269.8,269.8,-1205.535083,-3027.658117,57079.83082,60427.66793,54843.65566,58639.99003,3441.710241,4815.336014
 12/07  14:00:00,15,23.15031346,22.1826272,227.2,227.2,-972.5077394,-2828.835412,56892.3021,58960.99981,54593.3502,57154.31603,3271.459637,4635.519187
 12/07  15:00:00,12.8,23.21483173,22.13405192,255.6,255.6,-668.084793,-2592.854105,57460.82353,58888.37727,54819.61234,56867.51904,3309.295983,4613.712336
 12/07  16:00:00,12.2,23.28731242,22.10314335,284,284,-635.9444997,-2716.277379,57987.81056,59794.74207,55325.26261,57758.83649,3298.49245,4752.18296
 12/07  17:00:00,11.1,23.29927528,22.07162689,284,284,-555.9883434,-2539.1151,57970.72637,59814.39187,55295.09069,57607.42525,3231.624022,4746.081715
 12/07  18:00:00,10.3,23.30136693,22.0069055,14.2,14.2,-272.2764536,-2282.833175,58066.4948,59269.63178,55105.39181,56929.28598,3233.379442,4623.178968
 12/07  19:00:00,10.6,22.80223097,21.96701557,14.2,14.2,-1620.580561,-867.032447,48607.18501,48370.11836,47133.44555,45968.88778,3094.320023,3268.263031
 12/07  20:00:00,10,22.54636632,21.99179499,14.2,14.2,-592.0763613,-892.510375,49351.35418,54765.9548,47140.90648,51995.01147,2802.524059,3663.453707
 12/07  21:00:00,10,22.64111165,22.00217419,14.2,14.2,-116.1304235,-784.1492788,49923.41665,51451.10015,47332.41015,48824.33017,2707.136923,3410.919262
 12/07  22:00:00,10.6,22.64261606,21.95676219,14.2,14.2,167.0515832,-1015.510485,49941.53708,53678.87856,47147.56635,50996.77184,2626.919149,3697.617202
 12/07  23:00:00,8.9,22.75598138,21.97466524,14.2,14.2,298.9000708,-955.140564,50394.28268,52062.81615,47511.68908,49487.44172,2583.693525,3530.514996
 12/07  24:00:00,10.6,22.81347176,21.9657342,14.2,14.2,292.069915,-969.1175105,50546.50016,52006.7536,47699.62855,49429.84939,2554.801697,3546.021717
 12/08  01:00:00,11.1,22.36789099,21.9491375,14.2,14.2,-717.4688804,353.6819638,36005.52713,36542.23457,34638.72993,34053.97001,2084.266085,2134.582599
 12/08  02:00:00,10,22.06134715,21.87530943,14.2,14.2,496.9783613,496.8761542,38598.14708,43275.54084,36437.18427,40609.19531,1663.984451,2169.469376
 12/08  03:00:00,10.6,22.2038409,21.92805478,14.2,14.2,700.5533541,466.7739612,39243.2539,41053.98838,36867.52731,38457.09116,1675.173236,2130.123264
