period4	week	month	day	hour	environment	t_1	t_2	t_3	t_4	t_5	pf_1	pf_2	pf_3	pf_4	pf_5	lf_1	lf_2	lf_3	lf_4	lf_5	ef_1	ef_2	ef_3	ef_4	ef_5	if_1	if_2	if_3	if_4	if_5	hvac_1	hvac_2	hvac_3	hvac_4	hvac_5
60	35	9	15	10	19.9625	24.4011884586	26.5649360804	24.6148703212	24.4133875388	24.1717994964	11	5	11	5	20	1504.8	649.8	1504.8	649.8	2815.8	950.4	410.4	950.4	410.4	1778.4	0	0	0	0	0	-3231.3416384566	-4844.0825915862	-3675.6349343283	-2432.316128614	-5199.7677664459
60	35	9	15	11	21.975	24.7935326873	26.7022521936	24.8803116159	24.7664301961	24.4000354767	11	5	11	5	20	1584	684	1584	684	2964	950.4	410.4	950.4	410.4	1778.4	0	0	0	0	0	-4509.389761128	-5364.3015918673	-4754.8883815382	-3368.8243645763	-6578.5882388185
60	35	9	15	12	23.4875	25.0319550213	26.4269443141	25.0452014151	24.9759233723	24.5338098699	8.8	4	8.8	4	16	1504.8	649.8	1504.8	649.8	2815.8	950.4	410.4	950.4	410.4	1778.4	0	0	0	0	0	-5260.096096624	-4758.5918861758	-5267.3443798689	-3859.6795169367	-6982.6323964488
60	35	9	15	13	25.65	25.143318306	25.9055915838	25.1300802077	25.0855451778	24.5822405493	4.4	2	4.4	2	8	1267.2	547.2	1267.2	547.2	2371.2	950.4	410.4	950.4	410.4	1778.4	0	0	0	0	0	-5183.550295479	-3580.9454279001	-5094.6817514987	-3785.8015879866	-6322.6768889432
60	35	9	15	14	28.7625	25.3452517429	25.5981180532	25.268712546	25.2956248878	24.6958416743	8.8	4	8.8	4	16	1425.6	615.6	1425.6	615.6	2667.6	950.4	410.4	950.4	410.4	1778.4	0	0	0	0	0	-6647.2419646874	-3412.1140678458	-6344.8455500271	-4848.1785480824	-8260.3960777785
60	35	9	15	15	29.625	25.6088805938	25.5060680476	25.3610172403	25.7473673442	24.8141353071	11	5	11	5	20	1584	684	1584	684	2964	844.8	364.8	844.8	364.8	1580.8	0	0	0	0	0	-7834.5588217078	-3367.5905161653	-6893.7697991458	-5550.8325875759	-9186.8206028946
60	35	9	15	16	27.3375	25.830276846	25.3769707877	25.3080918444	26.1673614656	24.8821073098	11	5	11	5	20	1584	684	1584	684	2964	739.2	319.2	739.2	319.2	1383.2	0	0	0	0	0	-8127.4987561789	-2981.9920218619	-6247.6850873202	-5359.2011384456	-8567.3095059603
60	35	9	15	17	26.1	25.8054662588	25.1915888623	25.1517847982	26.2528758004	24.8918268198	11	5	11	5	20	1584	684	1584	684	2964	528	228	528	228	988	0	0	0	0	0	-7420.0894123876	-2520.6551542617	-5309.5331742614	-4817.1188607817	-7714.5960752758
60	35	9	15	18	25.4125	25.4711418993	24.9845617314	24.9581845368	25.8557594713	24.8594158387	11	5	11	5	20	1584	684	1584	684	2964	528	228	528	228	988	0	0	0	0	0	-6265.120606712	-2202.5486988555	-4693.9298207426	-4159.0860938254	-7432.4521216752
60	35	9	15	19	24.3125	24.8799043731	24.6516081699	24.6252974737	25.0787215844	24.639353485	5.5	2.5	5.5	2.5	10	950.4	410.4	950.4	410.4	1778.4	316.8	136.8	316.8	136.8	592.8	0	0	0	0	0	-3339.4477659656	-1256.3573925256	-2645.9155318728	-2252.5167892594	-4406.2511607681
60	35	9	15	20	22.525	24.4717086302	24.3643496471	24.3375539469	24.5646352695	24.4191872602	1.1	0.5	1.1	0.5	2	633.6	273.6	633.6	273.6	1185.6	316.8	136.8	316.8	136.8	592.8	0	0	0	0	0	-1517.8569153836	-593.5929863464	-1230.6685457578	-970.1561600809	-2260.7266036185
60	35	9	15	21	21.0125	24.2335039109	24.1780272018	24.1519895768	24.2805500273	24.2860475612	1.1	0.5	1.1	0.5	2	633.6	273.6	633.6	273.6	1185.6	316.8	136.8	316.8	136.8	592.8	0	0	0	0	0	-827.6743993588	-329.7158073243	-676.9127420479	-444.1149832035	-1543.488618303
60	35	9	15	22	19.85	23.9623761992	23.8947741092	23.8306900004	24.00582148	24.1907078584	0	0	0	0	0	79.2	34.2	79.2	34.2	148.2	21.12	9.12	21.12	9.12	39.52	-11490.6190652444	-5190.4665824847	-11003.606341118	-5583.6262533673	-23076.8106594389	0	0	0	0	0
60	35	9	15	23	19.0875	23.5545123186	23.4794164466	23.4047288395	23.5603427313	23.9886623135	0	0	0	0	0	79.2	34.2	79.2	34.2	148.2	21.12	9.12	21.12	9.12	39.52	-13424.7532177348	-5906.1675016475	-12678.0489022793	-6221.4803236542	-29984.1649752087	0	0	0	0	0
60	35	9	15	24	17.8375	23.151160709	23.0959928267	23.0211917977	23.1429956799	23.7192236105	0	0	0	0	0	79.2	34.2	79.2	34.2	148.2	21.12	9.12	21.12	9.12	39.52	-35228.9348537953	-15513.5808000749	-33924.4759006818	-16033.2712798026	-78550.3872668649	0	0	0	0	0
60	35	9	16	1	16.5125	22.7995437454	22.7640695515	22.6919490458	22.7901518451	23.4766625173	0	0	0	0	0	79.2	34.2	79.2	34.2	148.2	21.12	9.12	21.12	9.12	39.52	-46781.0097734984	-20628.2272194091	-45613.0627617805	-21106.0625159063	-104058.493906181	0	0	0	0	0
60	35	9	16	2	15.7875	22.5351751157	22.5025628614	22.4362039409	22.5167681935	23.2703019151	0	0	0	0	0	79.2	34.2	79.2	34.2	148.2	21.12	9.12	21.12	9.12	39.52	-51963.5866195614	-22847.2161554157	-50898.8796624607	-23253.8433989317	-114525.773838976	0	0	0	0	0
60	35	9	16	3	15.225	22.3249120487	22.2904553298	22.230347747	22.2977718612	23.0913813122	0	0	0	0	0	79.2	34.2	79.2	34.2	148.2	21.12	9.12	21.12	9.12	39.52	-56466.4472086109	-24746.2481232623	-55446.2972472444	-25106.0955649772	-123001.594142774	0	0	0	0	0
60	35	9	16	4	15	22.1505699027	22.1179263556	22.0629458646	22.1211634045	22.9345591006	0	0	0	0	0	79.2	34.2	79.2	34.2	148.2	21.12	9.12	21.12	9.12	39.52	-65282.7963297512	-28614.4524712595	-64164.0342582273	-29004.6830477934	-142875.148833731	0	0	0	0	0
60	35	9	16	5	14.3125	22.0031893125	21.9696337537	21.9196043982	21.9708725264	22.8133839258	0	0	0	0	0	79.2	34.2	79.2	34.2	148.2	21.12	9.12	21.12	9.12	39.52	-60678.6228333271	-26515.0976873654	-59785.5129676037	-26823.6556260934	-131395.816184059	0	0	0	0	0
60	35	9	16	6	14.2125	21.9081280039	21.9482569047	21.8812393644	21.864195778	22.7322403787	0	0	0	0	0	79.2	34.2	79.2	34.2	148.2	21.12	9.12	21.12	9.12	39.52	-48182.0678751538	-21147.2666123734	-47789.985773982	-21174.8379307806	-103346.667851198	0	0	0	0	0
60	35	9	16	7	15.15	22.0130928711	23.6363773905	22.8703061822	21.9779034171	22.7068376391	0	0	0	0	0	79.2	34.2	79.2	34.2	148.2	21.12	9.12	21.12	9.12	39.52	-41743.0244942278	-23741.3958977219	-48381.4223963717	-18443.2571945976	-89878.2075989244	0	0	0	0	0
60	35	9	16	8	18.35	22.7911893792	25.2032244199	23.5009033548	22.7662413747	22.9214886085	0	0	0	0	0	79.2	34.2	79.2	34.2	148.2	21.12	9.12	21.12	9.12	39.52	0	0	0	0	0	863.6611482397	-1054.6861671119	-187.4800079617	267.4580537177	1163.4266350529
60	35	9	16	9	20.6875	23.9315649414	26.3269301551	24.3964105975	23.89424824	23.8725308964	11	5	11	5	20	1425.6	615.6	1425.6	615.6	2667.6	422.4	182.4	422.4	182.4	790.4	0	0	0	0	0	-1821.0913022688	-3863.5913356917	-2504.5322792258	-1527.305354176	-3271.2676887832
60	35	9	16	10	21.7875	24.4818204451	26.7578157752	24.7025134186	24.4643214029	24.2480068827	11	5	11	5	20	1504.8	649.8	1504.8	649.8	2815.8	950.4	410.4	950.4	410.4	1778.4	0	0	0	0	0	-3649.4589033489	-5466.3209941849	-4147.7116169643	-2831.024083968	-5931.0209768628
60	35	9	16	11	22.8875	24.847422112	26.715027185	24.9560091215	24.8216185664	24.4586956813	11	5	11	5	20	1584	684	1584	684	2964	950.4	410.4	950.4	410.4	1778.4	0	0	0	0	0	-4875.0473536276	-5483.9138238027	-5206.2770716634	-3754.3326947444	-7173.7334417812
60	35	9	16	12	25.05	25.0675125545	26.3787453253	25.1034771565	25.0228693666	24.5771457082	8.8	4	8.8	4	16	1504.8	649.8	1504.8	649.8	2815.8	950.4	410.4	950.4	410.4	1778.4	0	0	0	0	0	-5542.1630619339	-4723.3464177494	-5617.7419169044	-4161.039823632	-7403.1701478259
60	35	9	16	13	28.5375	25.205776345	25.9232640699	25.2249894046	25.1683466923	24.6118551891	4.4	2	4.4	2	8	1267.2	547.2	1267.2	547.2	2371.2	950.4	410.4	950.4	410.4	1778.4	0	0	0	0	0	-5684.6284148876	-3747.5459797909	-5694.3062931468	-4306.3586311337	-7028.7780775155
60	35	9	16	14	29.3125	25.3585522645	25.6184639645	25.3241414556	25.3404506068	24.7138529053	8.8	4	8.8	4	16	1425.6	615.6	1425.6	615.6	2667.6	950.4	410.4	950.4	410.4	1778.4	0	0	0	0	0	-6686.6743406928	-3472.0962858226	-6529.8306750851	-4979.9560981018	-8394.0324140352
60	35	9	16	15	29.2125	25.49944435	25.4777009463	25.3491945431	25.6341059747	24.8085026011	11	5	11	5	20	1584	684	1584	684	2964	844.8	364.8	844.8	364.8	1580.8	0	0	0	0	0	-7252.5423003346	-3303.1063651104	-6718.0719523623	-5305.2193049993	-8941.4075627619
60	35	9	16	16	26.65	25.6898180132	25.3375026423	25.2769554862	26.006462762	24.8531983762	11	5	11	5	20	1584	684	1584	684	2964	739.2	319.2	739.2	319.2	1383.2	0	0	0	0	0	-7408.155484771	-2885.2828279072	-6026.7410689966	-5051.074671692	-8244.5004061783
60	35	9	16	17	23.25	25.5003525197	25.1547516856	25.114829041	25.8579952127	24.8505124184	11	5	11	5	20	1584	684	1584	684	2964	528	228	528	228	988	0	0	0	0	0	-6079.7632656384	-2309.565386577	-4848.80811824	-4086.8012959059	-6905.7718945474
60	35	9	16	18	18.3875	25.0965492799	24.8398993192	24.7914430165	25.3977830221	24.8060019111	11	5	11	5	20	1584	684	1584	684	2964	528	228	528	228	988	0	0	0	0	0	-4288.1080375811	-1634.5838914182	-3415.2983045147	-2719.8830357589	-5607.9096275392
60	35	9	16	19	15.4125	24.4967685631	24.399241765	24.3063376382	24.6729299109	24.5635899048	5.5	2.5	5.5	2.5	10	950.4	410.4	950.4	410.4	1778.4	316.8	136.8	316.8	136.8	592.8	0	0	0	0	0	-1331.5229243818	-535.247234725	-1105.7653244488	-665.5682114292	-2184.7776621125
60	35	9	16	20	15	23.6640184754	23.6366576577	23.5318474789	23.8833752633	23.8778763255	1.1	0.5	1.1	0.5	2	633.6	273.6	633.6	273.6	1185.6	316.8	136.8	316.8	136.8	592.8	0	0	0	0	0	-830.4315962022	-354.8589037875	-663.7625627518	-264.3987286389	-1762.6607037067
60	35	9	16	21	14.3125	23.2924505294	23.28442799	23.2453957057	23.3540531752	23.5733484512	1.1	0.5	1.1	0.5	2	633.6	273.6	633.6	273.6	1185.6	316.8	136.8	316.8	136.8	592.8	0	0	0	0	0	-131.599420966	-53.59307517	-14.6577838699	228.6401833689	-998.8054044038
60	35	9	16	22	13.525	22.9103925001	22.9353501785	22.8421813049	23.005958287	23.5718464209	0	0	0	0	0	79.2	34.2	79.2	34.2	148.2	21.12	9.12	21.12	9.12	39.52	-256513.673386048	-112509.674553427	-254770.98512534	-114043.659409886	-503446.46090614	0	0	0	0	0
60	35	9	16	23	13.3	22.5111672965	22.5372617406	22.4432117394	22.5844627614	23.3819228372	0	0	0	0	0	79.2	34.2	79.2	34.2	148.2	21.12	9.12	21.12	9.12	39.52	-222523.409156948	-97569.9306012914	-220923.052763483	-98678.8999473802	-449576.379451076	0	0	0	0	0
60	35	9	16	24	12.9875	22.2356521383	22.2509364447	22.1704234646	22.2795861173	23.1547393198	0	0	0	0	0	79.2	34.2	79.2	34.2	148.2	21.12	9.12	21.12	9.12	39.52	-197742.937855038	-86483.5354333694	-196356.553750287	-87276.4003596477	-401212.420970624	0	0	0	0	0
61	35	9	17	1	12.8	22.0259346515	22.0297796318	21.9600164529	22.0468847703	22.9884526853	0	0	0	0	0	79.2	34.2	79.2	34.2	148.2	21.12	9.12	21.12	9.12	39.52	-174331.290531194	-76023.7868618828	-173154.879856715	-76577.2630418616	-353969.553508135	0	0	0	0	0
61	35	9	17	2	12.8	21.8763011392	21.8657633943	21.8061007469	21.8759431225	22.8548455945	0	0	0	0	0	79.2	34.2	79.2	34.2	148.2	21.12	9.12	21.12	9.12	39.52	-160635.795442983	-69883.4068624584	-159491.003348511	-70319.0055692431	-326227.800687227	0	0	0	0	0
61	35	9	17	3	12.425	21.7571098321	21.7397273531	21.689151716	21.7462534097	22.7403829441	0	0	0	0	0	79.2	34.2	79.2	34.2	148.2	21.12	9.12	21.12	9.12	39.52	-125530.352911309	-54528.5336651068	-124670.430155569	-54833.1546643181	-254622.250026441	0	0	0	0	0
61	35	9	17	4	12.2	21.6556857172	21.6331183553	21.5904579065	21.6377372722	22.648922168	0	0	0	0	0	79.2	34.2	79.2	34.2	148.2	21.12	9.12	21.12	9.12	39.52	-120911.139580294	-52444.1287876742	-120172.973751965	-52706.4800407678	-244586.626664066	0	0	0	0	0
61	35	9	17	5	11.8875	21.5616936307	21.536049343	21.4971780976	21.5393808394	22.5636607125	0	0	0	0	0	79.2	34.2	79.2	34.2	148.2	21.12	9.12	21.12	9.12	39.52	-106596.844315371	-46187.6529219099	-105969.507634324	-46398.7461694593	-215122.382828165	0	0	0	0	0
61	35	9	17	6	12.3875	21.5313868049	21.5519653722	21.5128548829	21.5072261806	22.5025652817	0	0	0	0	0	79.2	34.2	79.2	34.2	148.2	21.12	9.12	21.12	9.12	39.52	-83160.647286483	-36152.4498996218	-82896.682726847	-36219.4931295356	-168557.728450843	0	0	0	0	0
61	35	9	17	7	12.8	21.6418715866	22.4858039931	22.09870575	21.6460229371	22.4783039369	0	0	0	0	0	79.2	34.2	79.2	34.2	148.2	21.12	9.12	21.12	9.12	39.52	-82186.1413074575	-38131.3790922903	-85269.9749745021	-35862.4134033922	-164761.664985764	0	0	0	0	0
61	35	9	17	8	14.55	22.6238218381	24.0551246956	23.1142655432	22.6448194796	22.8180398825	0	0	0	0	0	79.2	34.2	79.2	34.2	148.2	21.12	9.12	21.12	9.12	39.52	0	0	0	0	0	1716.4716642468	-250.8828348231	917.4257445675	1126.600937802	2313.7771606769
61	35	9	17	9	16.6	23.633995694	25.6811784481	24.1142597931	23.6389905931	23.705294697	11	5	11	5	20	1425.6	615.6	1425.6	615.6	2667.6	422.4	182.4	422.4	182.4	790.4	0	0	0	0	0	-1120.4305619031	-2517.0443308615	-1565.482323598	-784.2545554906	-2161.8343787525
61	35	9	17	10	17.8875	24.2938870258	26.1435634877	24.5086622712	24.3292242997	24.1664301176	11	5	11	5	20	1504.8	649.8	1504.8	649.8	2815.8	950.4	410.4	950.4	410.4	1778.4	0	0	0	0	0	-2754.436493988	-3738.872740336	-3184.865245239	-2010.398160215	-4648.8661446394
61	35	9	17	11	18.9875	24.6521232907	26.3865189073	24.7371314824	24.642242656	24.3775880042	11	5	11	5	20	1584	684	1584	684	2964	950.4	410.4	950.4	410.4	1778.4	0	0	0	0	0	-3681.0626425607	-4324.3992874485	-3878.4795488202	-2595.79870941	-5520.7310211738
61	35	9	17	12	19.775	24.8731142918	26.2082580481	24.8850474187	24.8331780735	24.4974003417	8.8	4	8.8	4	16	1504.8	649.8	1504.8	649.8	2815.8	950.4	410.4	950.4	410.4	1778.4	0	0	0	0	0	-4084.198300588	-3964.0048473397	-4101.6594868916	-2812.8232266175	-5582.1508119165
61	35	9	17	13	20.375	24.9467620281	25.6961503126	24.9336382571	24.9078019673	24.5348982861	4.4	2	4.4	2	8	1267.2	547.2	1267.2	547.2	2371.2	950.4	410.4	950.4	410.4	1778.4	0	0	0	0	0	-3849.8191752982	-2892.4515946119	-3783.1486383824	-2622.5475923503	-4864.0671369967
61	35	9	17	14	21.6	25.1054854754	25.3725221174	25.0300871519	25.0741434902	24.6371683509	8.8	4	8.8	4	16	1425.6	615.6	1425.6	615.6	2667.6	950.4	410.4	950.4	410.4	1778.4	0	0	0	0	0	-4933.3103488383	-2655.0798910169	-4679.2000612197	-3364.2958974631	-6369.8987454052
61	35	9	17	15	21.8875	25.3554371188	25.2520584445	25.0854335555	25.5108531636	24.7448045383	11	5	11	5	20	1584	684	1584	684	2964	844.8	364.8	844.8	364.8	1580.8	0	0	0	0	0	-5922.4015990491	-2548.3604184259	-5027.4516690658	-3893.7636062435	-7090.6534269399
61	35	9	17	16	21.325	25.6338110889	25.1257697559	25.0378449583	25.999335182	24.8070894893	11	5	11	5	20	1584	684	1584	684	2964	739.2	319.2	739.2	319.2	1383.2	0	0	0	0	0	-6673.5178584581	-2280.9230366543	-4681.8908164639	-4026.8708382225	-6888.1292291724
61	35	9	17	17	20.4125	25.6865486446	24.9655786878	24.9085420395	26.1923667093	24.8227985679	11	5	11	5	20	1584	684	1584	684	2964	528	228	528	228	988	0	0	0	0	0	-6397.0994824905	-1898.1500132709	-3953.4943295364	-3720.9866633332	-6140.9916001114
61	35	9	17	18	18.625	25.3530890545	24.7538680701	24.708189367	25.8303907788	24.7969321535	11	5	11	5	20	1584	684	1584	684	2964	528	228	528	228	988	0	0	0	0	0	-5080.3623310247	-1536.4273754066	-3220.8567947165	-2971.0174925699	-5633.0719783936
61	35	9	17	19	16.7375	24.6498177362	24.4008397275	24.344990127	24.8919555488	24.5732462578	5.5	2.5	5.5	2.5	10	950.4	410.4	950.4	410.4	1778.4	316.8	136.8	316.8	136.8	592.8	0	0	0	0	0	-1817.8127855102	-551.3326703461	-1110.4115827092	-896.241310192	-2432.3424926207
61	35	9	17	20	15.7875	23.8999151966	23.7131191829	23.6051752818	24.1979449283	23.9864292953	1.1	0.5	1.1	0.5	2	633.6	273.6	633.6	273.6	1185.6	316.8	136.8	316.8	136.8	592.8	0	0	0	0	0	-909.9078960032	-359.9699959601	-743.2235772036	-340.9895212478	-1695.6576233036
61	35	9	17	21	14.85	23.3629270208	23.2992193617	23.2628187106	23.4856091641	23.5881543353	1.1	0.5	1.1	0.5	2	633.6	273.6	633.6	273.6	1185.6	316.8	136.8	316.8	136.8	592.8	0	0	0	0	0	-365.7879780528	-101.7937758712	-126.9818803977	89.2994583304	-1181.8648570864
61	35	9	17	22	14.4	23.0460746257	22.998515281	22.9177694893	23.1527237024	23.6166304553	0	0	0	0	0	79.2	34.2	79.2	34.2	148.2	21.12	9.12	21.12	9.12	39.52	-156460.879495717	-68946.7451612056	-154764.68543078	-70610.7706712315	-305119.599556059	0	0	0	0	0
61	35	9	17	23	14.0875	22.6526629002	22.6177368383	22.5349303802	22.7230321541	23.4693555398	0	0	0	0	0	79.2	34.2	79.2	34.2	148.2	21.12	9.12	21.12	9.12	39.52	-138865.331023576	-61189.8869558948	-137356.385920882	-62427.6924135927	-280624.147917192	0	0	0	0	0
61	35	9	17	24	14.2125	22.4105205158	22.3812329185	22.3196654864	22.4465864258	23.2766139484	0	0	0	0	0	79.2	34.2	79.2	34.2	148.2	21.12	9.12	21.12	9.12	39.52	-85288.9568583136	-37633.3531910641	-84499.1391981973	-38289.3051920582	-174824.511766911	0	0	0	0	0
61	35	9	18	1	14.775	22.2852239684	22.2618875465	22.2250670571	22.301780861	23.1026460234	0	0	0	0	0	79.2	34.2	79.2	34.2	148.2	21.12	9.12	21.12	9.12	39.52	-77933.8050126111	-34489.8513526206	-77482.999119945	-35028.9636570064	-160018.731586052	0	0	0	0	0
61	35	9	18	2	15.375	22.2014934306	22.1839905568	22.159723992	22.2074326215	22.9471814602	0	0	0	0	0	79.2	34.2	79.2	34.2	148.2	21.12	9.12	21.12	9.12	39.52	-89139.1849855937	-39533.0534103324	-88809.2974940851	-40096.021841145	-182299.358994224	0	0	0	0	0
61	35	9	18	3	14.85	22.1098364215	22.0991186781	22.0714660795	22.113168922	22.8448764795	0	0	0	0	0	79.2	34.2	79.2	34.2	148.2	21.12	9.12	21.12	9.12	39.52	-95398.376573468	-42149.3800046343	-95113.4581122263	-42624.3312134791	-192961.544926423	0	0	0	0	0
61	35	9	18	4	14.4	22.0142212604	22.0115219388	21.9797619747	22.0208989515	22.7692701503	0	0	0	0	0	79.2	34.2	79.2	34.2	148.2	21.12	9.12	21.12	9.12	39.52	-106405.208074958	-46919.4482022428	-106139.984929009	-47369.2754864118	-214646.978304766	0	0	0	0	0
61	35	9	18	5	14.4	21.9593535255	21.9599415965	21.9358929213	21.9668613901	22.7107262308	0	0	0	0	0	79.2	34.2	79.2	34.2	148.2	21.12	9.12	21.12	9.12	39.52	-101460.928051243	-44722.794768655	-101341.370023794	-45126.906872035	-204712.359651063	0	0	0	0	0
61	35	9	18	6	14.4	21.9112224793	21.9180364926	21.8955723622	21.919982137	22.66836851	0	0	0	0	0	79.2	34.2	79.2	34.2	148.2	21.12	9.12	21.12	9.12	39.52	-104267.856393427	-45950.0169260372	-104227.59084767	-46332.1490237623	-210750.462768372	0	0	0	0	0
61	35	9	18	7	14.775	21.992854801	22.1504513564	22.0780266727	22.0268033245	22.6597012451	0	0	0	0	0	79.2	34.2	79.2	34.2	148.2	21.12	9.12	21.12	9.12	39.52	-38862.6861408243	-17205.2162113255	-38963.8841003241	-17301.0570482413	-78557.5191004735	0	0	0	0	0
61	35	9	18	8	15.375	22.729205259	23.3668313717	22.9994974588	22.7948237928	22.8749345247	0	0	0	0	0	79.2	34.2	79.2	34.2	148.2	21.12	9.12	21.12	9.12	39.52	0	0	0	0	0	1372.503847844	160.6070041594	967.468507291	1027.682272779	1940.7174534972
61	35	9	18	9	16.2875	23.6418144436	24.8497706634	23.9704137505	23.7319018989	23.7169790016	11	5	11	5	20	1425.6	615.6	1425.6	615.6	2667.6	422.4	182.4	422.4	182.4	790.4	0	0	0	0	0	-1096.7996152896	-1322.6454948646	-1326.7027151355	-661.5987381756	-2141.0412476907
61	35	9	18	10	17.3875	24.3360583421	25.9363776573	24.4923424768	24.3988750569	24.1941673068	11	5	11	5	20	1504.8	649.8	1504.8	649.8	2815.8	950.4	410.4	950.4	410.4	1778.4	0	0	0	0	0	-2768.233922303	-3315.2773967196	-3073.0703581983	-1955.8760415407	-4558.4998342436
61	35	9	18	11	18.8	24.660269403	26.011235226	24.7933247305	24.735547045	24.4012503934	11	5	11	5	20	1584	684	1584	684	2964	950.4	410.4	950.4	410.4	1778.4	0	0	0	0	0	-3679.0072108027	-3635.9109450208	-3978.5373446905	-2684.5278359156	-5547.6501941402
61	35	9	18	12	19.4	24.8529267429	25.9218667177	24.9334970092	24.9042721824	24.5110547643	8.8	4	8.8	4	16	1504.8	649.8	1504.8	649.8	2815.8	950.4	410.4	950.4	410.4	1778.4	0	0	0	0	0	-3989.0701680093	-3410.1028928044	-4179.2647323025	-2872.0648110533	-5530.9107137606
61	35	9	18	13	19.0875	24.8918988232	25.5403735846	24.9333298408	24.9276487509	24.5301110704	4.4	2	4.4	2	8	1267.2	547.2	1267.2	547.2	2371.2	950.4	410.4	950.4	410.4	1778.4	0	0	0	0	0	-3552.9589800815	-2562.3124544555	-3634.3636720366	-2481.3460224164	-4551.1901105463
61	35	9	18	14	18.525	24.9702260281	25.2470416506	24.9710275773	25.0269045418	24.6072749735	8.8	4	8.8	4	16	1425.6	615.6	1425.6	615.6	2667.6	950.4	410.4	950.4	410.4	1778.4	0	0	0	0	0	-4172.9111439726	-2299.915089491	-4147.0083646699	-2869.4655148895	-5532.3510356714
61	35	9	18	15	18.3	25.0341800242	25.156458671	25.0174369378	25.2354478169	24.6842237565	11	5	11	5	20	1584	684	1584	684	2964	844.8	364.8	844.8	364.8	1580.8	0	0	0	0	0	-4469.2666570278	-2211.4898309625	-4382.128581134	-3142.2113162524	-5971.7358883776
61	35	9	18	16	17.9875	25.0518321222	25.0067071038	24.9242748323	25.3264901222	24.7059257468	11	5	11	5	20	1584	684	1584	684	2964	739.2	319.2	739.2	319.2	1383.2	0	0	0	0	0	-4335.8036990211	-1943.9168632366	-3989.5164623632	-2965.261646667	-5710.8962730774
61	35	9	18	17	16.7375	24.8081393699	24.7463589904	24.6815477766	25.0337036642	24.6731157378	11	5	11	5	20	1584	684	1584	684	2964	528	228	528	228	988	0	0	0	0	0	-3279.9833698575	-1420.165766709	-2921.6809182143	-2107.3398330915	-4755.5164144209
61	35	9	18	18	15.4125	24.6045878276	24.5317784381	24.4804786458	24.7993259913	24.6196045721	11	5	11	5	20	1584	684	1584	684	2964	528	228	528	228	988	0	0	0	0	0	-2560.0325538617	-1081.1524723818	-2243.6429205603	-1525.5209601761	-4257.971424903
61	35	9	18	19	14.3125	23.9592173431	23.9725754356	23.8311663791	24.2145993414	24.2060140113	5.5	2.5	5.5	2.5	10	950.4	410.4	950.4	410.4	1778.4	316.8	136.8	316.8	136.8	592.8	0	0	0	0	0	-1102.0581616424	-477.4358633382	-1081.5476720855	-496.2055736325	-2099.4284528911
61	35	9	18	20	13.9	23.3279901858	23.3420951112	23.2823983256	23.442297869	23.6167346538	1.1	0.5	1.1	0.5	2	633.6	273.6	633.6	273.6	1185.6	316.8	136.8	316.8	136.8	592.8	0	0	0	0	0	-175.1012680088	-94.7049350382	-67.6905631673	190.3157899427	-1090.9024652772
61	35	9	18	21	13.525	23.124834232	23.1338142868	23.0992801404	23.1694689341	23.4443863263	1.1	0.5	1.1	0.5	2	633.6	273.6	633.6	273.6	1185.6	316.8	136.8	316.8	136.8	592.8	0	0	0	0	0	311.2827592146	133.1259786733	366.7874734269	559.9636937832	-409.0700268715
61	35	9	18	22	13.3	22.6858775832	22.7256392735	22.6437452015	22.762459459	23.3680989013	0	0	0	0	0	79.2	34.2	79.2	34.2	148.2	21.12	9.12	21.12	9.12	39.52	-212696.844139946	-93506.0108911055	-211704.794460631	-94484.3443618894	-418998.761280683	0	0	0	0	0
61	35	9	18	23	13.3	22.3091284236	22.3461586502	22.2632508048	22.3711983872	23.171420269	0	0	0	0	0	79.2	34.2	79.2	34.2	148.2	21.12	9.12	21.12	9.12	39.52	-194995.611278773	-85704.8333769294	-193920.773277937	-86519.2494505598	-394610.514788875	0	0	0	0	0
61	35	9	18	24	12.9875	22.0758860458	22.0978285927	22.0277505213	22.1134213562	22.9886828165	0	0	0	0	0	79.2	34.2	79.2	34.2	148.2	21.12	9.12	21.12	9.12	39.52	-177479.903305545	-77703.1182997417	-176496.889165758	-78304.8864654672	-359660.631613268	0	0	0	0	0
61	35	9	19	1	12.8	21.8936028313	21.9084717891	21.8457721911	21.9175138006	22.8321498209	0	0	0	0	0	79.2	34.2	79.2	34.2	148.2	21.12	9.12	21.12	9.12	39.52	-198801.330939226	-86863.7591761812	-197720.092412482	-87433.1953221903	-403071.454708652	0	0	0	0	0
61	35	9	19	2	12.8	21.763242289	21.7746001329	21.7191369068	21.7792385685	22.6965697806	0	0	0	0	0	79.2	34.2	79.2	34.2	148.2	21.12	9.12	21.12	9.12	39.52	-201172.521206343	-87874.482292412	-200109.554800688	-88410.1899850831	-409463.277286199	0	0	0	0	0
61	35	9	19	3	12.8	21.6777096371	21.6807270833	21.6338352131	21.6836698546	22.6089424711	0	0	0	0	0	79.2	34.2	79.2	34.2	148.2	21.12	9.12	21.12	9.12	39.52	-170167.061722048	-74227.8299521729	-169249.682714453	-74656.0114984656	-347489.593229707	0	0	0	0	0
